Weight,Height
83.73103176553111,180.30283454031843
74.93126664489526,172.38789159026513
62.05359694349442,167.40957854179297
77.69901149670034,168.0365015091502
71.4561632402206,169.28398740585936
84.52967485799334,169.62777763490158
59.469203591839715,177.2762954363698
65.08506780103347,170.519458858073
64.11837770301764,177.32640077215578
48.04727577801822,169.19283419891417
74.44180415596864,170.7863519031609
73.91582908269834,150.01799315467892
70.07670184963692,179.1632767470248
66.4811929993728,173.46488475897993
48.769438869243785,179.98010109859652
63.69032015851961,141.0374462180631
64.85928225209845,190.88374704780728
57.96584096167572,168.60410371844827
67.58071432500986,181.08182816737516
76.06076285221808,159.6009407287447
98.29278851815795,176.1277390506257
72.61866719247759,159.46584436826345
73.86325586084146,163.76231039304196
68.8833112635075,189.14031353866787
41.21843177051438,168.09317599236653
69.60229186826174,172.17432873179723
70.90345314911539,178.70067730688754
106.94863168727929,174.95681887972606
67.11458552828316,171.50418905143576
74.52321013500419,173.64961002466225
69.47932345442135,194.03415585238275
52.46982943570702,169.42381202966413
87.14234221772531,172.01099046714967
81.27899549030161,180.50654396007613
81.8654792056457,181.05525932957983
56.35918817807892,181.8703030556038
91.04191466404149,176.38730222029184
48.97223405811579,158.56995087269516
78.80285640700406,186.33431532301097
102.85683438714968,158.5365460698131
55.14195512303968,173.02635465239032
61.50553405595842,162.45724149980643
71.49477047631461,169.35861653407008
62.44786518825701,173.2876241030348
46.74004853400801,173.21357215450274
71.0284446220904,174.21920754235285
54.06544429410843,186.13711269058646
77.10388645952773,174.5353430151398
56.20863648649295,167.55843364709352
93.24901607526309,179.64087168288358
58.251200614956446,181.8947048892464
65.16907725691486,157.72392184863008
82.20275826054504,175.97400069849857
51.53703525349067,177.011727423109
73.41189901906193,167.02436496640007
89.60714131423643,183.7570681331162
45.88775148158159,168.49944412967474
72.76950787798457,171.2557645347154
73.89824191372635,168.2692817571613
81.72734307665965,170.15579047581468
51.44573933682877,159.037249131048
50.193150803735854,155.59949117405705
77.82912348425347,185.94505063224972
74.45477009849779,161.53038651681672
73.75739275518815,160.08607650543692
75.19672314245463,148.46609886396286
59.79962917632264,163.610382523105
73.48380545741506,156.769102065925
74.39608709948021,186.4201516013637
59.28472872960448,180.09817089342636
97.98661766717134,163.11849654822277
77.10749381367681,192.52435805344308
52.13044754196027,179.81765486991594
79.84830412950744,166.75168616491376
55.379774946590175,145.00594285126428
81.80626905613678,192.90942572590743
87.37893368511106,156.10427533236404
57.68976522472434,153.54601253043108
84.45064193866483,180.2257043200964
76.19171390404748,194.39752406339272
82.33090239991735,183.8427281851052
98.4518947398092,175.6390912005236
66.31917825995694,175.94754341665285
58.693957534637654,178.53415558780307
56.65728355561715,177.58928589786765
57.762845725518424,172.81191423969375
68.84347435878844,171.04201103951877
75.11727962224965,169.3740687210048
74.15036198995028,162.46035411133323
82.40774873554035,167.19324923133226
70.1950283781686,153.07043185804613
91.80301115735975,169.0166037320525
66.03014750143066,160.11408892849082
110.80253749884429,158.9641068278423
79.3850102164751,171.7989415115348
57.14263665375576,183.92002286344598
53.93661252908332,179.18316606002313
77.23708622864778,154.29499396376823
66.64805822011223,160.10371863429663
80.71000741138138,179.40771187988216
77.09856436860318,160.1751260646169
68.9075663101469,167.75366850002976
57.29809422897392,175.50052099024552
47.27729162971203,160.31655545136366
63.302275718994686,171.0537550614596
82.84598191485209,156.65974505081795
73.21140616195306,163.98632356048788
51.31391831932018,173.19781934142537
72.59771388776772,154.07006266468332
75.77976069593255,174.40474737960398
56.74213845698301,169.8036220107332
72.30587658918292,175.5248995441715
70.87313077669,172.23914134064663
52.85544553254066,183.64140429973844
75.36681040522424,171.25224502647907
78.41176789552351,165.70594458874746
86.24576864762915,171.22297503032283
85.80703078052355,175.43298029036387
49.33495948064363,170.48860070325705
55.93262440127316,170.40591691203883
77.7255290081299,162.98008312193244
77.70678926368313,163.37099082449052
77.72571529459071,155.97394728200305
127.79097235982081,187.49576743186938
78.5633576603975,157.56136764608715
87.03348460270898,163.07094802204094
84.31002645239803,162.81592734430802
79.77086876958697,178.94924376944442
65.27096133039481,167.05050321707972
81.38453830739901,182.47742072673734
58.40762178193643,163.26509375756132
66.44772089889986,172.78994162223802
62.71954678256345,161.64652946740242
71.22811209079484,191.45149127773388
104.71987850010262,158.12401580970487
41.99102211112378,173.09820710227027
80.2939028556177,176.33776880932098
45.80926193215522,174.137990974515
62.9210220131585,168.1471234112229
86.33425895451049,168.70179300266574
70.96420028643195,170.4381147197911
53.83382833106041,168.52997998371512
59.27044436110047,179.6387911679491
80.19396623402014,192.10523001591352
59.04450052424295,164.42508214992165
73.24687884372962,156.30197020420923
70.6835775985572,169.11717951648745
60.22599478591275,195.7970933765432
102.15916133987989,161.9632543203027
79.50878533477017,186.39116805444067
39.622861200135894,186.7770081407644
72.79681472154141,164.46411758292007
60.07320302847418,175.68983079185276
82.78650002194335,186.28396623128538
58.11218892350949,166.20872259012512
68.27895337799652,167.96419639897638
77.57480918470685,164.18319086051355
82.98632791255181,159.85243269307134
51.99555389416336,163.50722454933992
64.98248146238578,157.76059733237744
62.87582033258566,170.34083468259226
60.200061511394324,162.30026768941357
96.48181360421646,172.33785911790747
76.07472566441433,154.44104353796374
51.08674068497432,173.30880232214457
83.76792920582164,178.33528961608926
101.8323429551895,150.06264357428546
85.4869789082672,173.74056569847573
47.2094505106898,182.27668992473292
62.73648890700623,157.90358981308793
89.00366723779933,186.72572386837703
59.38495801571829,174.19019009366045
76.65729142219342,162.94988144241591
81.61951080144006,169.44230922342294
56.09604292632876,175.5832691252172
69.10711965907299,170.76005391412411
21.38098989896391,175.3875599244637
54.63418537998565,160.79326406920634
66.2114777291026,171.6936082403608
51.28325227052726,155.8628550309502
94.48616955897452,168.887739386513
48.54787933059051,160.9609235853521
63.39933269954524,162.64470057410233
71.96110865929137,182.36093175210436
91.61909933599173,180.9131012059427
48.46206773230841,176.09138120907176
87.4474562823244,159.0768723532742
70.1534959152938,166.83591550305198
55.27737023428074,182.13097699979184
76.93155211394907,171.41716913639905
72.98589543360205,193.19329539981695
60.99674684261808,173.9331783939437
71.04703127485028,171.9204911649003
64.2202960470736,166.908835357975
71.70276017876873,171.33540904782282
79.9319601178157,168.47530163619456
93.79025224218029,177.0810867668859
51.43276751759726,179.56702316794585
101.995500619844,162.1401053949205
40.71868300716247,156.6876704644222
67.72322357446625,151.63794626896703
78.82475809726864,175.07991326912543
74.2148780160255,158.96633393826127
60.659507202691096,148.47109407047517
66.87816624464087,173.88578604530963
62.604985980117505,194.9299951743279
61.15952864583683,169.93929088460106
82.74403145531537,178.38490774451643
75.35523228947571,170.81829358547566
59.60635607109019,169.01110346808858
83.49399813149876,179.19076482987768
74.60949281314915,167.0972545581135
82.1929317825844,172.67392314071904
79.44443262885419,173.21697806196013
57.56507483616892,163.3190954635695
61.597284397045456,179.92042349536524
81.20940407684893,168.2504024330459
79.15555398150197,162.44254840507156
69.68647609053778,175.36509843570403
71.75991074963173,161.01532018208962
89.16497343682637,170.28181157369127
61.12642916746255,169.90881003355796
78.20646071755057,180.85895565831578
66.9671102134916,174.74698232879953
66.7347819515917,169.74973041254856
86.48165277980786,178.17766299200287
82.38124523482045,183.90207549017313
82.20264454000957,175.57810306351863
89.58218210731494,170.1035261984338
70.31505762449139,156.8816376764984
80.22929456942445,159.34886336924626
65.34599865109816,166.94775295645331
74.86249528732664,163.90487797840717
68.04785418448473,168.13028697014553
71.45493947489078,170.56649924897107
78.92735538155371,175.2969275435673
57.726689751497915,169.29501221940907
101.3858091352819,174.86501643826202
54.90973927750447,170.6447441481012
51.787170808184015,150.2453343364613
87.37166310250102,160.60664606181246
81.87494040944404,168.55912444278385
79.36179725578234,157.90305257158892
79.4251826389642,175.99928729996205
69.81629840729629,185.30750832343696
56.54118442771252,182.18761851697317
71.1370683729059,167.86557129069791
59.842574327318324,184.90726136849952
84.62679600126627,171.48667457202112
67.79413927746792,166.6291402888196
57.61754204811233,163.86597336459062
65.1792123752051,166.9753031351187
76.19397181413436,166.11823181458772
61.54413170794038,171.70416222375488
57.666694066503524,171.60573981049865
73.65530817237868,170.03046020153414
73.67449856663085,174.3693816974635
62.39585236943305,181.9064627478634
62.93442541572516,179.49554135441323
73.48074906036454,155.15102031550097
48.27873487754014,144.46078865098045
48.888043384351676,179.34319911239274
59.22333668121346,156.33121301584578
66.7982927243223,167.75234598107318
74.66361348397007,158.2988697394064
92.13034325424329,151.9801956241998
82.86489434803029,175.4146272820479
67.60092205054859,177.59155160302646
69.71475688145966,164.23489599273282
54.96205953043287,144.08957707855092
69.72230296011415,164.53755551747517
65.67012041619793,173.91804005402545
74.84077840507135,155.2108843122587
57.59153584671515,171.83359919779156
77.79019771361759,169.84690150827004
92.99108369503867,175.7929149960109
68.36859777314713,171.19580368414154
76.02567583148412,160.26931059118445
80.35215987566669,181.9657150166449
63.98169292171246,168.4147042697303
73.36138722715626,169.72695460490067
70.18888601172692,160.66732040926803
71.46514147823248,165.5671774880849
58.404853242168,161.151972859731
70.36765261388415,168.27053940076576
77.46997436868175,187.11708480142343
91.76715411692562,156.28098857068645
84.3890623912781,153.86438602123258
102.29773686267335,184.7117032749361
58.489786556679256,167.90676322848134
83.08480955081018,163.30927261340082
72.75013008607527,180.39904687396077
102.8470439982651,163.94384460263137
57.87552571967273,188.26009713546935
57.40417236728836,176.7792587133927
61.009110318339665,165.12088591854297
38.141564135352894,191.57308213265503
62.113674674788584,163.9428507699666
58.61301007669453,177.42095372009308
72.25590679714311,172.99292580406492
75.12633963665739,183.01741289398797
98.14256258823829,185.61511196726852
84.25635757279075,170.32004149065767
61.346445165063955,162.46582129653817
56.52377992977463,174.59972142939117
77.37878757259759,163.22284630247893
50.19650189469037,190.13387247526623
97.47188148781531,171.36535331082737
87.69160181081931,166.3467844868789
62.962365218429426,171.84680305864907
44.30298206363683,156.52873710470303
90.3080856124812,160.2838596148935
68.28190232121074,182.00413907944426
88.56724467960193,163.43105721028604
46.08358511808449,159.5308901731806
61.00937465569341,175.36652752527286
70.07865549577275,181.85704154662997
70.70470890647113,177.18953310665066
63.249017927811344,179.96047685805817
79.34274898521248,162.43204911430539
53.98569355926108,155.78189333258157
67.8643077246806,185.01333651955485
71.80443447567848,166.77320161157866
77.71658251088124,167.49166983544953
80.67422317133335,183.2819414184906
53.13036862243196,175.5623000940066
46.98828743896567,174.55887772081607
89.16515232847763,191.65002344901083
74.98471017969388,163.56481769619856
58.7727019516517,179.27840128081237
93.26727963283784,170.57013124897085
71.73511951439288,172.68592278863258
87.6894577609574,185.2846842641253
71.01277722115164,175.07835756289623
100.91121887322981,175.38296079049633
96.33011263664807,180.725073373098
66.2655377728139,166.35047270457116
84.57356426431534,161.60790332660994
79.68063924377721,159.55190805978967
90.52947336298523,150.33643410623998
55.52614809129843,190.56207129940321
80.29077189997659,158.96791634278316
85.87636730274382,167.78746376414227
43.618907703653285,167.2318670011108
52.25112231001337,173.074066978091
39.411517333598496,178.15737212539295
65.95889748333164,178.60473488359744
80.76313383693943,164.16922561431062
92.53535578144042,168.32878286213588
71.11142170629662,172.825799504883
94.42923318356938,167.51308873816453
49.29847812677663,186.07345576019992
44.44926340967268,174.9097495163825
69.16678451655072,177.34877786049816
75.76098173408961,176.62881268667414
69.5095787785886,181.73473857485325
38.98836849940185,171.81021558703708
68.66319940730817,157.03168052044154
50.43295749242721,173.99687951752642
80.04508823245058,163.48643106208172
75.49897369145272,164.71383318250244
55.90180320508967,175.86364018755094
62.2919962399496,182.38283071433636
54.11179717166573,170.2127157673606
69.05981354090243,173.08833012598964
84.32713480751858,187.0221494463524
55.21410930496684,172.40753179488567
77.56069773276766,196.01683114180395
62.04613572441339,175.65509645631545
58.10690751606484,152.39237240844182
68.39454460068163,177.53341621104533
54.47136516370939,173.81158384882778
61.69526041979227,182.89752754082747
52.03183161116728,176.73181351269957
99.47087699374583,168.61544016016225
70.52895327957593,157.75701763710634
59.50411738011122,167.90976742713974
73.20969866101333,161.494795457907
68.31507925463755,164.19476550195276
66.68545600700166,175.8857840442061
79.21250050065137,186.69904504351405
81.36261565070957,173.9467152982298
62.04248278584209,158.04116937964815
61.3627263903298,174.44602668220142
65.87422454272534,181.9663148664565
35.471182528966224,163.90217095680617
47.27213406702172,168.6598283332708
90.50311401166786,170.14688194729197
94.67451570251926,162.1510168691776
66.26445940665432,176.4828043384386
78.6483544458365,168.7905185139222
74.66875231815304,174.19532443907028
116.18321212682856,161.125078221979
86.79362367151865,165.6254169967659
68.0812361277885,177.2238135782777
55.666893390993614,166.27166847908234
45.903305196136415,187.26963851233404
73.05195453800835,166.00363814385398
58.654738820735446,172.24684725751885
48.666194356034886,179.3259083187309
60.301406736362104,155.81634267066968
53.77677994578407,152.39191188019225
95.30712452608847,154.74343685429906
83.22459635424175,182.62584103427182
69.88041038025074,164.48141854107553
92.19916208335039,195.58199285668252
71.16052461471428,164.35752401342612
57.08073698007605,171.84551303197037
92.84686115904486,185.42109952567876
78.08365065526988,190.06092888159122
54.441307685103155,190.61503576636397
67.14491982874588,182.08366230593143
56.86572619922865,180.24062525811462
49.25800403553496,175.92526949201184
83.89266321297463,177.78361076166638
98.64124960705196,164.48814283671467
49.02148639271288,161.81801116577694
78.44453855035856,169.96625542589047
60.2403614631726,168.29815377475072
62.69311924352956,165.46771950672724
61.11409113641696,176.96387447456715
57.04013845480276,179.5530520857051
70.7278244191724,170.88406886291847
57.535748253834434,184.7753008105526
74.05685238669759,158.58310885866496
69.24642835826295,168.06340540720282
66.41577929700385,162.83177679397195
56.386545069376034,151.3346338292694
61.34843004147501,169.173193141573
81.33086838738635,168.78252491616718
77.5137578143657,185.1344974324213
55.33667132802174,176.30811684554777
71.48998458143839,159.75813175670794
81.27080685057683,188.54092566334188
44.95892078317942,182.21033695525352
78.15040288569902,175.82097703468617
60.060643615812296,167.73515901150168
78.5589800288974,160.4056076327652
58.55111265186225,166.27793223928947
42.92676849003222,180.88748619704185
45.58686343175256,188.8458630593461
70.72127419992073,185.43243528272188
73.89583752582223,165.11150578213727
56.43525062343387,158.8038256671099
79.57888688166061,171.40886246911205
45.0771990659656,152.31560634437147
69.00880302029024,173.23167714184783
51.834757003563155,168.5239741370133
60.222458382967616,165.33963498131757
70.71098006974621,154.05296932733205
57.09379952074072,175.13600106569717
64.23166683655262,164.6729916033809
85.0943921382166,158.30083164289712
61.34662195715277,141.2773778671835
82.53538168097712,169.72485094949363
53.05439718013573,187.72251596669744
77.94706266872925,186.6125921454787
91.6235293098685,165.42903743413729
32.92533249809066,163.9778793963822
58.046571167942844,174.68774256075022
78.6560819077081,160.01614560811709
66.9543192093551,173.01791899819466
75.56718810056964,177.6608027838469
60.94022219926269,182.26933223884308
71.2988468120935,168.99845923520047
67.66484146911881,167.96326249823034
87.5167309248971,161.22017413243438
73.8163126495182,161.7311964596014
75.06403993112804,167.73521108098473
63.82184550816299,173.6736550681618
62.6859066389126,179.1358462623325
63.51162718270569,161.96821049319655
75.91678213567445,184.92688568959522
63.68523278769605,167.2887639895743
74.34662285344619,169.78632705651563
101.13101197968157,162.52788320852176
83.06687055147539,145.7575973972706
65.10964701748239,178.84045396361049
88.01820883245918,177.36843897092433
63.87886940467673,167.18672442881785
39.428131972332196,170.6699071722487
54.87870533623894,175.15939217704098
41.938121184612164,154.37454143113456
64.72729773938038,164.70947322653706
70.27627568784328,177.94264679621827
95.14655968412924,157.4571057683075
74.90391060646245,172.9355793216663
66.71349206786704,156.43418195376594
82.44108371775233,174.66429982433527
36.832970364881724,169.64358517702516
73.53421837162848,153.8486818409449
81.5629779083045,181.6473935445717
47.821206313302376,162.6540842320195
87.15631064810394,161.8974756298562
75.07744611241621,172.00569197230942
63.77068129148798,181.48637349428716
79.49172799159427,159.84178181021602
104.06039286706593,170.6167984984797
72.72799382587743,174.28816500330572
73.72330879450504,176.93105607263143
63.109586506896335,171.76441555277225
57.25233445802812,166.32972160916677
82.45503724816368,161.7240977935128
57.15874261136699,170.86143883046375
71.07349355829089,159.27860988014393
62.83513829852325,140.78649516505394
77.18469738619588,174.36559804157667
75.00493157930423,179.03934841086195
85.56309916386849,146.3706756445816
62.349754017178796,159.90269295290062
65.95187597059943,176.19154261005198
55.31854426326539,190.574954697117
63.33560109885833,170.2079370767541
75.65950739567279,162.71997058770864
81.35482924968028,168.1710355889516
56.167520137335615,183.74876419148185
83.0440888015849,163.54035820875464
90.33456788207427,162.00807993349747
76.20152354835551,165.17256477817966
98.151937188371,160.46671391741287
58.39316201344641,171.22670315994796
51.33017945032874,186.2467845846956
43.319196266435824,173.23079273116028
92.44066467233775,167.4764649787371
79.81548484531086,167.08188731084456
69.16622993634317,154.36809191303342
74.19952939479731,178.8310977714716
53.11766429052435,169.221628029872
106.68627969425239,168.19520086409375
71.93831772962841,201.93107567844862
71.64092191907339,172.98752908365685
80.88649935848038,162.48208949904816
77.2151384760507,165.73642403794457
73.35826036418698,181.48445709196756
58.142883168320324,171.13270410537766
77.07202535703993,155.61722021682633
98.2303674471255,179.19228934575204
90.18130069232467,163.31855914461005
93.89779939959095,188.73297776217547
62.33176485353222,180.8004806571465
55.15592769612129,165.52678104341248
68.11319619850528,182.81016361735112
70.83587368433042,170.67855510527403
86.41287277706422,178.5277367512222
44.613030554277714,174.84732817294474
92.9432547919092,161.53643345009127
67.62988152131516,163.5645016768254
63.5967839507887,180.2996081758116
54.81843437109749,166.6522466789346
45.177149922013456,165.96351536758004
82.34755875942872,160.44877420650647
71.09976950782605,174.23599065593461
50.65058650388419,190.62524919243145
50.57381841904576,159.32467085745728
64.96322951064808,170.2421945667276
95.0353228793409,184.12220555415428
66.10612972954593,169.20358608754285
47.45285570322841,174.52371796249733
66.31385403871083,159.3760647185312
65.90914645378494,174.28307097207647
29.546700355876425,168.12855734995452
69.18557700223282,179.85729995679864
66.53598204686983,181.87386051564752
80.44309547220128,195.89563642018615
97.73434142418017,175.79633173213577
86.89847544321637,173.25796316582168
65.96666964167754,171.94384301577335
53.40211136887494,166.4683370718931
108.60039704874791,173.3848384346169
70.88827651021732,167.0459858986097
70.2089393786942,171.68460976269614
69.63812369334995,183.1759753560796
72.97127141151782,159.93457434720358
67.83459382114086,181.39878561129046
61.39506989679646,183.17115067339864
61.79711588139412,168.81931473008922
69.50870094676003,148.78145100991406
61.84862843299352,163.92178012905566
59.30731325984253,182.9699454656111
71.59645341537845,169.77131937701117
66.17534173868717,160.00697767705088
92.55989482874033,164.95225078771782
30.235452874104823,178.40620026504553
86.37260277883692,175.46733568201378
88.69127788746444,167.61067900830307
38.89914651387776,166.33175588185313
64.85968608879477,166.0824185095618
64.42838701006313,160.77589815501497
48.88732457923268,186.15375689469442
58.33274968613687,166.7767953078866
53.34136231801257,182.17158520825495
96.28405665135435,185.21316051922452
84.03517589721191,179.9831089814796
89.07332642491238,165.68379687281953
80.82508096064853,174.0373009033661
53.06422343174156,169.75804393609084
62.132196005803394,160.9629813926987
77.34061841841877,173.24359281721604
51.66808286662082,158.20960208840197
80.69497645258582,181.87679388461564
66.39511902762797,165.35382702701608
64.37768788675604,172.0115965587284
80.66439952305237,172.83287871546142
76.6639496722906,167.41095026295923
64.5855075127138,175.86693801475275
87.38994705046372,165.25096343377476
53.78405008600154,178.71297297457244
79.23903410416395,156.54020319753252
78.89651886952575,171.26379579546412
65.35680341029014,189.38928999058285
74.89199533363177,159.99668675394426
51.23329635422046,163.2225502947515
83.86040528810352,175.13907849658915
67.22646795335517,171.79581781939598
62.15915469221441,173.5063009927356
85.73513838755333,174.89187130147664
59.43484464185861,176.3472146856177
48.873080554546604,181.09699841956223
46.65056239714144,174.09818656928513
79.0901492701846,167.58742345381458
50.793559712555755,176.7257370120273
96.32191272976547,188.99881934895217
38.77105888174417,168.67366253617428
95.44684552435058,160.25470695329358
73.16526200803928,181.07080669286972
68.54930332194411,168.79618836046401
61.826213697865754,148.27330453985962
75.98704171528107,178.47421677150422
69.43547946362727,164.64671814046076
86.54952823024783,169.09466717695838
71.71341472993059,173.31980330569016
72.25452642192816,171.90499679779066
64.54581681679217,177.0945181713904
69.14581564418398,165.64513629430158
74.6170265333809,175.13105798176082
44.347474110150614,167.40453322416082
49.77721866841431,177.38810480887503
81.14896141034072,176.15367484013052
72.56298157191912,160.64561297955404
67.24024995470981,180.85982116175032
70.27650899598089,164.6403655488595
75.21372558042506,178.08057798281146
61.90360479535958,173.6728731340134
58.32542911896531,188.38183676795123
72.93767882646523,167.76534017628148
55.32440833577452,166.50683203881803
76.12379133571707,169.80580394112266
44.46124593643239,166.96820217165725
85.43733455988465,177.9994190194205
77.08896223619564,153.8368939156341
73.84044601470814,159.46317580853645
84.74036475918271,159.32197078420808
94.98211666693865,179.50307591973575
85.21555097527195,187.10613372581926
42.38688653002532,168.9555078146253
50.806345498964475,168.3117827680999
60.62772133456482,170.7005216311318
70.3913657531625,181.6187830260819
77.76488530703685,160.72646865809426
59.11384280269802,172.38368982734784
72.80150146715617,179.75197629782429
58.66925601470016,175.01094169939844
60.82723295512078,171.89581616598744
48.900083547276665,180.01046092567142
56.151501308336435,142.96767707000762
49.724730915754996,176.77875319530906
55.36190120534001,163.45924316872575
85.80462694911759,151.69367103143543
55.759016667520854,175.1120259952498
109.48573097256086,183.73658545162957
77.39976851321333,168.62551485372308
72.77254185542311,179.52874547202939
57.1246332972818,186.12278257988646
80.50464819113488,183.14914453584046
61.36543260643339,186.39964529371395
71.83014721968043,177.42127491071892
108.40126807403192,170.75433638901592
68.55910150413025,153.98034188102832
87.23909989428513,167.53937511870052
59.45235362311169,161.5675340468381
69.47517264254557,191.70942717497815
96.56200953453265,168.24114187567665
60.59549413318349,171.23204806784486
97.18672836995393,175.51485376040466
80.61627903183214,170.43602446372455
61.56299836158598,186.95051040430752
79.48611608583282,163.77350638265548
84.58831674440094,171.94607455237244
79.32714943325794,162.5752941430195
46.446629201643155,156.79977488779295
59.09294236262697,163.88230909094716
66.28722046672743,169.62963202951588
68.8834985634993,165.7069777548274
79.31008146326018,163.07579020126144
72.66551501399881,155.93682536328166
49.96983461934848,169.16894427371307
75.70296776508945,154.95279625969
79.15878617925735,177.60055963689604
78.3968567189656,170.82439752934502
86.21171088331933,155.4244850053507
82.50883231823356,166.90790922950137
76.88770118842655,162.47843594409417
68.94751432812029,173.1917451041918
45.085585997260125,183.40450446023144
76.44427328698879,151.24827530354256
73.11531530744666,171.15026079147418
74.0736825579306,168.3986720443336
50.84877136269536,176.71340076450466
53.784151893876064,172.13196628237688
85.79729279999356,162.4803066826118
69.40667269215018,166.8094606433338
80.22251046058936,162.0397414319651
70.42477564195691,180.76007138598598
70.44634209243618,170.21311648671943
84.07425708963997,189.01190685753008
62.25932907673939,169.3933918618538
71.44181165411474,162.91593233089537
63.06587066942436,154.86285607387174
63.482556588515266,151.96860323744056
65.3624181479704,154.1586405699451
73.3320065745057,172.67126651011483
62.818770675047844,175.08725023229934
88.83634188360281,154.18809297967866
56.580890466707444,178.95038314076115
67.19692533757961,165.16938948316562
63.40403412588738,171.46793011985548
91.704668265306,186.12220628255426
72.94832164767362,178.96839315865532
85.47766809202952,167.3146935209417
47.716594404445416,161.08807774584713
74.00575398803889,148.48184598670696
83.34446193435156,162.8084668075758
71.23425983913137,167.88869761172305
85.98220562598027,160.12820472848816
62.24067324849442,168.68743032907696
91.1402116027837,170.7685188295877
104.48347185428875,167.7514401819192
64.55742159340511,163.4999741917654
63.31746217898842,171.68654671966726
91.80076715676552,174.4194064956941
93.69358218596068,159.09600922557155
62.15709959270097,184.1093237974627
63.69719774356214,169.01411867715737
65.7732308670924,170.18849622944848
49.833242334485846,177.08214423256558
56.220220802737025,172.332161312635
54.93788849871898,179.53136633913246
58.483036523438074,172.87124165201826
69.47972668919829,163.8756262535956
73.5132209880478,173.615035252061
93.25750739221115,158.56273792679337
55.024689388918134,171.08559705776523
84.76483597714875,169.6677000935554
66.79016733661737,167.9188314272746
69.2580443552135,168.7146248856107
80.12229238249905,151.1815095450236
53.159169676565526,164.51275092259039
75.73614619276076,170.92844901141115
72.49678312319584,171.598563919974
77.38676896012224,159.7232485907404
74.33752965861727,182.657078408647
106.82950209866341,161.33825151785499
60.43390023623026,179.69457200526736
62.035045674972736,174.27194361871685
60.65289210362853,163.53772690156197
61.66784321259618,187.7531089260951
60.439193090402235,158.0636316824352
87.83524796661328,179.19154173610002
91.30756371984782,180.0058231804298
61.438805593757856,163.29379790923355
57.51466640343657,183.92465300064327
77.07123334579606,167.49953485401048
61.716654335785435,172.88693629279857
79.49397726633266,172.60321838771222
73.04384531276949,168.65691258529452
47.26383827504152,178.10808273159782
93.21257801995093,177.93488720552213
96.93816509643283,152.5146802676182
60.80816964273421,183.04340242878152
64.18447660096024,153.37508011964326
74.28798086087357,180.32546204341656
75.01685184980538,181.26705136827584
79.87816409009245,159.09033569784802
100.15306808149525,165.89185712045415
67.34579158758926,158.94295331514064
58.02554133192319,167.85078969711265
49.31021157978209,166.9196571581426
59.036049400871214,177.7966053226934
69.50309540689304,183.10308746119608
96.91836795276681,183.95683810789956
